timestamp,sample_id,uptime_ms,scenario_id,cpu_utilization,cpu_idle,task_cpu_utilization,total_heap,free_heap,used_heap,heap_utilization,minimum_free_heap,stack_high_water_mark,stack_utilization,task_name,task_priority,task_state,task_execution_time,task_period,task_jitter,task_execution_count,deadline_misses,context_switches,task_switches,scheduler_delay,active_task_count,inference_time,min_inference_time,max_inference_time,average_inference_time,inference_count,inference_frequency,queue_length,queue_capacity,queue_utilization,messages_sent,messages_received,dropped_messages,interrupt_count,interrupt_latency,power_consumption,system_temperature,watchdog_resets,system_resets,heap_churn_bytes,heap_alloc_failures,distance_cm,ultrasonic_timeouts,logged_at
96527,97,96527,1,46.4,53.6,11.0,384252,8710932,4286640616,1115580.5,8706704,1244,39.3,Ultrasonic_Task,1,BLOCKED,0,200,0,427,0,1000,4846,0,11,9,9,9,9.0,35,35.0,9,10,90.0,970,961,2391,33,10416,282.6,563.4,0,1,4096,0,-1.0,427,2026-09-19T23:25:12
97528,98,97528,1,46.5,53.5,28.7,384252,8710932,4286640616,1115580.5,8706704,3639,55.6,AI_Task,2,BLOCKED,9,20,0,3396,0,1001,4897,0,11,9,9,9,9.0,35,35.0,9,10,90.0,980,971,2416,33,10416,282.6,563.4,0,1,4096,0,-1.0,431,2026-09-19T23:25:13
97528,98,97528,1,46.5,53.5,3.1,384252,8710932,4286640616,1115580.5,8706704,3368,17.8,MotorControl_Task,3,BLOCKED,4,100,0,971,0,1001,4897,0,11,9,9,9,9.0,35,35.0,9,10,90.0,980,971,2416,33,10416,282.6,563.4,0,1,4096,0,-1.0,432,2026-09-19T23:25:13
97528,98,97528,1,46.5,53.5,0.6,384252,8710932,4286640616,1115580.5,8706704,1344,67.2,Monitor_Task,1,RUNNING,2,1000,1,98,0,1001,4897,0,11,9,9,9,9.0,35,35.0,9,10,90.0,980,971,2416,33,10416,282.6,563.4,0,1,4096,0,-1.0,432,2026-09-19T23:25:13
97528,98,97528,1,46.5,53.5,11.0,384252,8710932,4286640616,1115580.5,8706704,1244,39.3,Ultrasonic_Task,1,BLOCKED,0,200,0,431,0,1001,4897,0,11,9,9,9,9.0,35,35.0,9,10,90.0,980,971,2416,33,10416,282.6,563.4,0,1,4096,0,-1.0,432,2026-09-19T23:25:13
98533,99,98533,1,46.4,53.6,28.7,384252,8710932,4286640616,1115580.5,8706704,3639,55.6,AI_Task,2,BLOCKED,9,20,0,3431,0,999,4947,0,11,9,9,9,9.0,35,35.0,9,10,90.0,990,981,2441,33,10416,282.6,563.4,0,1,4096,0,-1.0,436,2026-09-19T23:25:14
98533,99,98533,1,46.4,53.6,3.1,384252,8710932,4286640616,1115580.5,8706704,3368,17.8,MotorControl_Task,3,BLOCKED,4,100,0,981,0,999,4947,0,11,9,9,9,9.0,35,35.0,9,10,90.0,990,981,2441,33,10416,282.6,563.4,0,1,4096,0,-1.0,436,2026-09-19T23:25:14
98533,99,98533,1,46.4,53.6,0.6,384252,8710932,4286640616,1115580.5,8706704,1344,67.2,Monitor_Task,1,RUNNING,7,1000,5,99,0,999,4947,0,11,9,9,9,9.0,35,35.0,9,10,90.0,990,981,2441,33,10416,282.6,563.4,0,1,4096,0,-1.0,436,2026-09-19T23:25:14
98533,99,98533,1,46.4,53.6,11.0,384252,8710932,4286640616,1115580.5,8706704,1244,39.3,Ultrasonic_Task,1,BLOCKED,0,200,0,436,0,999,4947,0,11,9,9,9,9.0,35,35.0,9,10,90.0,990,981,2441,33,10416,282.6,563.4,0,1,4096,0,-1.0,436,2026-09-19T23:25:14
99527,100,99527,1,46.4,53.6,28.7,384252,8710932,4286640616,1115580.5,8706704,3639,55.6,AI_Task,2,BLOCKED,9,20,0,3466,0,1000,4997,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1000,991,2466,33,10416,282.5,563.4,0,1,4096,0,-1.0,440,2026-09-19T23:25:15
99527,100,99527,1,46.4,53.6,3.1,384252,8710932,4286640616,1115580.5,8706704,3368,17.8,MotorControl_Task,3,BLOCKED,4,100,0,991,0,1000,4997,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1000,991,2466,33,10416,282.5,563.4,0,1,4096,0,-1.0,440,2026-09-19T23:25:15
99527,100,99527,1,46.4,53.6,0.6,384252,8710932,4286640616,1115580.5,8706704,1344,67.2,Monitor_Task,1,RUNNING,1,1000,6,100,0,1000,4998,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1000,991,2466,33,10416,282.5,563.4,0,1,4096,0,-1.0,440,2026-09-19T23:25:15
99527,100,99527,1,46.4,53.6,11.0,384252,8710932,4286640616,1115580.5,8706704,1244,39.3,Ultrasonic_Task,1,READY,0,200,0,440,0,1000,4998,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1000,991,2466,33,10416,282.5,563.4,0,1,4096,0,-1.0,440,2026-09-19T23:25:15
100527,101,100527,1,46.5,53.5,28.7,384252,8710932,4286640616,1115580.5,8706704,3639,55.6,AI_Task,2,BLOCKED,9,20,0,3501,0,1000,5048,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1010,1001,2491,33,10416,282.6,563.4,0,1,4096,0,-1.0,445,2026-09-19T23:25:16
100527,101,100527,1,46.5,53.5,3.1,384252,8710932,4286640616,1115580.5,8706704,3368,17.8,MotorControl_Task,3,BLOCKED,4,100,0,1001,0,1000,5048,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1010,1001,2491,33,10416,282.6,563.4,0,1,4096,0,-1.0,445,2026-09-19T23:25:16
100527,101,100527,1,46.5,53.5,0.6,384252,8710932,4286640616,1115580.5,8706704,1344,67.2,Monitor_Task,1,RUNNING,1,1000,0,101,0,1000,5048,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1010,1001,2491,33,10416,282.6,563.4,0,1,4096,0,-1.0,445,2026-09-19T23:25:16
100527,101,100527,1,46.5,53.5,11.0,384252,8710932,4286640616,1115580.5,8706704,1244,39.3,Ultrasonic_Task,1,BLOCKED,0,200,0,445,0,1000,5048,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1010,1001,2491,33,10416,282.6,563.4,0,1,4096,0,-1.0,445,2026-09-19T23:25:16
101533,102,101533,1,46.4,53.6,0.6,384252,8710932,4286640616,1115580.5,8706704,1344,67.2,Monitor_Task,1,RUNNING,7,1000,6,102,0,1000,5098,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1020,1011,2516,33,10416,282.6,563.3,0,1,4096,0,-1.0,449,2026-09-19T23:25:17
101533,102,101533,1,46.4,53.6,11.0,384252,8710932,4286640616,1115580.5,8706704,1244,39.3,Ultrasonic_Task,1,BLOCKED,0,200,0,449,0,1000,5098,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1020,1011,2516,33,10416,282.6,563.3,0,1,4096,0,-1.0,449,2026-09-19T23:25:17
102527,103,102527,1,46.5,53.5,3.1,384252,8710932,4286640616,1115580.5,8706704,3368,17.8,MotorControl_Task,3,BLOCKED,4,100,0,1021,0,1000,5149,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1030,1021,2541,33,10416,282.6,563.3,0,1,4096,0,-1.0,454,2026-09-19T23:25:18
102527,103,102527,1,46.5,53.5,0.6,384252,8710932,4286640616,1115580.5,8706704,1344,67.2,Monitor_Task,1,RUNNING,1,1000,6,103,0,1000,5149,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1030,1021,2541,33,10416,282.6,563.3,0,1,4096,0,-1.0,454,2026-09-19T23:25:18
102527,103,102527,1,46.5,53.5,11.0,384252,8710932,4286640616,1115580.5,8706704,1244,39.3,Ultrasonic_Task,1,BLOCKED,0,200,0,454,0,1000,5149,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1030,1021,2541,33,10416,282.6,563.3,0,1,4096,0,-1.0,454,2026-09-19T23:25:18
103527,104,103527,1,46.5,53.5,28.7,384252,8710932,4286640616,1115580.5,8706704,3639,55.6,AI_Task,2,BLOCKED,9,20,0,3606,0,1000,5199,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1040,1031,2566,33,10416,282.6,563.3,0,1,4096,0,-1.0,458,2026-09-19T23:25:19
103527,104,103527,1,46.5,53.5,3.1,384252,8710932,4286640616,1115580.5,8706704,3368,17.8,MotorControl_Task,3,BLOCKED,4,100,0,1031,0,1000,5199,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1040,1031,2566,33,10416,282.6,563.3,0,1,4096,0,-1.0,458,2026-09-19T23:25:19
103527,104,103527,1,46.5,53.5,0.6,384252,8710932,4286640616,1115580.5,8706704,1344,67.2,Monitor_Task,1,RUNNING,1,1000,0,104,0,1000,5199,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1040,1031,2566,33,10416,282.6,563.3,0,1,4096,0,-1.0,458,2026-09-19T23:25:19
103527,104,103527,1,46.5,53.5,11.0,384252,8710932,4286640616,1115580.5,8706704,1244,39.3,Ultrasonic_Task,1,BLOCKED,0,200,0,458,0,1000,5199,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1040,1031,2566,33,10416,282.6,563.3,0,1,4096,0,-1.0,458,2026-09-19T23:25:19
104533,105,104533,1,46.5,53.5,28.7,384252,8710932,4286640616,1115580.5,8706704,3639,55.6,AI_Task,2,BLOCKED,9,20,0,3641,0,1000,5250,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1050,1041,2591,33,10416,282.6,563.3,0,1,4096,0,-1.0,463,2026-09-19T23:25:20
104533,105,104533,1,46.5,53.5,3.1,384252,8710932,4286640616,1115580.5,8706704,3368,17.8,MotorControl_Task,3,BLOCKED,4,100,0,1041,0,1000,5250,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1050,1041,2591,33,10416,282.6,563.3,0,1,4096,0,-1.0,463,2026-09-19T23:25:20
104533,105,104533,1,46.5,53.5,0.6,384252,8710932,4286640616,1115580.5,8706704,1344,67.2,Monitor_Task,1,RUNNING,7,1000,6,105,0,1000,5250,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1050,1041,2591,33,10416,282.6,563.3,0,1,4096,0,-1.0,463,2026-09-19T23:25:20
104533,105,104533,1,46.5,53.5,11.0,384252,8710932,4286640616,1115580.5,8706704,1244,39.3,Ultrasonic_Task,1,BLOCKED,0,200,0,463,0,1000,5250,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1050,1041,2591,33,10416,282.6,563.3,0,1,4096,0,-1.0,463,2026-09-19T23:25:20
105527,106,105527,1,46.5,53.5,28.7,384252,8710932,4286640616,1115580.5,8706704,3639,55.6,AI_Task,2,BLOCKED,9,20,0,3676,0,1000,5300,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1060,1051,2616,33,10416,282.6,563.3,0,1,4096,0,-1.0,467,2026-09-19T23:25:21
105527,106,105527,1,46.5,53.5,3.1,384252,8710932,4286640616,1115580.5,8706704,3368,17.8,MotorControl_Task,3,BLOCKED,4,100,0,1051,0,1000,5300,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1060,1051,2616,33,10416,282.6,563.3,0,1,4096,0,-1.0,467,2026-09-19T23:25:21
105527,106,105527,1,46.5,53.5,0.6,384252,8710932,4286640616,1115580.5,8706704,1344,67.2,Monitor_Task,1,RUNNING,1,1000,6,106,0,1000,5300,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1060,1051,2616,33,10416,282.6,563.3,0,1,4096,0,-1.0,467,2026-09-19T23:25:21
105527,106,105527,1,46.5,53.5,11.0,384252,8710932,4286640616,1115580.5,8706704,1244,39.3,Ultrasonic_Task,1,BLOCKED,0,200,0,467,0,1000,5300,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1060,1051,2616,33,10416,282.6,563.3,0,1,4096,0,-1.0,467,2026-09-19T23:25:21
106528,107,106528,1,46.5,53.5,28.7,384252,8710932,4286640616,1115580.5,8706704,3639,55.6,AI_Task,2,BLOCKED,9,20,0,3711,0,1001,5351,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1070,1061,2641,33,10416,282.7,563.3,0,1,4096,0,-1.0,471,2026-09-19T23:25:22
106528,107,106528,1,46.5,53.5,3.1,384252,8710932,4286640616,1115580.5,8706704,3368,17.8,MotorControl_Task,3,BLOCKED,4,100,0,1061,0,1001,5351,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1070,1061,2641,33,10416,282.7,563.3,0,1,4096,0,-1.0,472,2026-09-19T23:25:22
106528,107,106528,1,46.5,53.5,0.6,384252,8710932,4286640616,1115580.5,8706704,1344,67.2,Monitor_Task,1,RUNNING,2,1000,1,107,0,1001,5351,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1070,1061,2641,33,10416,282.7,563.3,0,1,4096,0,-1.0,472,2026-09-19T23:25:22
106528,107,106528,1,46.5,53.5,11.0,384252,8710932,4286640616,1115580.5,8706704,1244,39.3,Ultrasonic_Task,1,BLOCKED,0,200,0,471,0,1001,5351,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1070,1061,2641,33,10416,282.7,563.3,0,1,4096,0,-1.0,472,2026-09-19T23:25:22
107533,108,107533,1,46.5,53.5,3.1,384252,8710932,4286640616,1115580.5,8706704,3368,17.8,MotorControl_Task,3,BLOCKED,4,100,0,1071,0,999,5401,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1080,1071,2666,33,10416,282.6,563.3,0,1,4096,0,-1.0,476,2026-09-19T23:25:23
107533,108,107533,1,46.5,53.5,0.6,384252,8710932,4286640616,1115580.5,8706704,1344,67.2,Monitor_Task,1,RUNNING,7,1000,5,108,0,999,5401,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1080,1071,2666,33,10416,282.6,563.3,0,1,4096,0,-1.0,476,2026-09-19T23:25:23
107533,108,107533,1,46.5,53.5,11.0,384252,8710932,4286640616,1115580.5,8706704,1244,39.3,Ultrasonic_Task,1,BLOCKED,0,200,0,476,0,999,5401,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1080,1071,2666,33,10416,282.6,563.3,0,1,4096,0,-1.0,476,2026-09-19T23:25:23
108527,109,108527,1,46.5,53.5,28.7,384252,8710932,4286640616,1115580.5,8706704,3639,55.6,AI_Task,2,BLOCKED,9,20,0,3781,0,1000,5451,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1090,1081,2691,33,10416,282.6,563.3,0,1,4096,0,-1.0,480,2026-09-19T23:25:24
108527,109,108527,1,46.5,53.5,3.1,384252,8710932,4286640616,1115580.5,8706704,3368,17.8,MotorControl_Task,3,BLOCKED,4,100,0,1081,0,1000,5451,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1090,1081,2691,33,10416,282.6,563.3,0,1,4096,0,-1.0,480,2026-09-19T23:25:24
108527,109,108527,1,46.5,53.5,0.6,384252,8710932,4286640616,1115580.5,8706704,1344,67.2,Monitor_Task,1,RUNNING,1,1000,6,109,0,1000,5452,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1090,1081,2691,33,10416,282.6,563.3,0,1,4096,0,-1.0,480,2026-09-19T23:25:24
108527,109,108527,1,46.5,53.5,11.0,384252,8710932,4286640616,1115580.5,8706704,1244,39.3,Ultrasonic_Task,1,READY,0,200,0,480,0,1000,5452,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1090,1081,2691,33,10416,282.6,563.3,0,1,4096,0,-1.0,480,2026-09-19T23:25:24
109527,110,109527,1,46.5,53.5,28.7,384252,8710932,4286640616,1115580.5,8706704,3639,55.6,AI_Task,2,BLOCKED,9,20,0,3816,0,1000,5502,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1100,1091,2716,33,10416,282.7,563.3,0,1,4096,0,-1.0,485,2026-09-19T23:25:25
109527,110,109527,1,46.5,53.5,3.1,384252,8710932,4286640616,1115580.5,8706704,3368,17.8,MotorControl_Task,3,BLOCKED,4,100,0,1091,0,1000,5502,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1100,1091,2716,33,10416,282.7,563.3,0,1,4096,0,-1.0,485,2026-09-19T23:25:25
109527,110,109527,1,46.5,53.5,0.6,384252,8710932,4286640616,1115580.5,8706704,1344,67.2,Monitor_Task,1,RUNNING,1,1000,0,110,0,1000,5502,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1100,1091,2716,33,10416,282.7,563.3,0,1,4096,0,-1.0,485,2026-09-19T23:25:25
109527,110,109527,1,46.5,53.5,11.0,384252,8710932,4286640616,1115580.5,8706704,1244,39.3,Ultrasonic_Task,1,BLOCKED,0,200,0,485,0,1000,5502,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1100,1091,2716,33,10416,282.7,563.3,0,1,4096,0,-1.0,485,2026-09-19T23:25:25
110533,111,110533,1,46.5,53.5,0.6,384252,8710932,4286640616,1115580.5,8706704,1344,67.2,Monitor_Task,1,RUNNING,7,1000,6,111,0,1000,5552,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1110,1101,2741,33,10416,282.6,563.3,0,1,4096,0,-1.0,489,2026-09-19T23:25:26
110533,111,110533,1,46.5,53.5,11.0,384252,8710932,4286640616,1115580.5,8706704,1244,39.3,Ultrasonic_Task,1,BLOCKED,0,200,0,489,0,1000,5552,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1110,1101,2741,33,10416,282.6,563.3,0,1,4096,0,-1.0,489,2026-09-19T23:25:26
111527,112,111527,1,46.5,53.5,28.7,384252,8710932,4286640616,1115580.5,8706704,3639,55.6,AI_Task,2,BLOCKED,9,20,0,3886,0,1000,5603,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1120,1111,2766,33,10416,282.7,563.3,0,1,4096,0,-1.0,494,2026-09-19T23:25:27
111527,112,111527,1,46.5,53.5,3.1,384252,8710932,4286640616,1115580.5,8706704,3368,17.8,MotorControl_Task,3,BLOCKED,4,100,0,1111,0,1000,5603,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1120,1111,2766,33,10416,282.7,563.3,0,1,4096,0,-1.0,494,2026-09-19T23:25:27
111527,112,111527,1,46.5,53.5,0.6,384252,8710932,4286640616,1115580.5,8706704,1344,67.2,Monitor_Task,1,RUNNING,1,1000,6,112,0,1000,5603,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1120,1111,2766,33,10416,282.7,563.3,0,1,4096,0,-1.0,494,2026-09-19T23:25:27
111527,112,111527,1,46.5,53.5,11.0,384252,8710932,4286640616,1115580.5,8706704,1244,39.3,Ultrasonic_Task,1,BLOCKED,0,200,0,494,0,1000,5603,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1120,1111,2766,33,10416,282.7,563.3,0,1,4096,0,-1.0,494,2026-09-19T23:25:27
112527,113,112527,1,46.5,53.5,28.7,384252,8710932,4286640616,1115580.5,8706704,3639,55.6,AI_Task,2,BLOCKED,9,20,0,3921,0,1000,5653,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1130,1121,2791,33,10416,282.6,563.3,0,1,4096,0,-1.0,498,2026-09-19T23:25:28
112527,113,112527,1,46.5,53.5,3.1,384252,8710932,4286640616,1115580.5,8706704,3368,17.8,MotorControl_Task,3,BLOCKED,4,100,0,1121,0,1000,5653,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1130,1121,2791,33,10416,282.6,563.3,0,1,4096,0,-1.0,498,2026-09-19T23:25:28
112527,113,112527,1,46.5,53.5,0.6,384252,8710932,4286640616,1115580.5,8706704,1344,67.2,Monitor_Task,1,RUNNING,1,1000,0,113,0,1000,5653,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1130,1121,2791,33,10416,282.6,563.3,0,1,4096,0,-1.0,498,2026-09-19T23:25:28
112527,113,112527,1,46.5,53.5,11.0,384252,8710932,4286640616,1115580.5,8706704,1244,39.3,Ultrasonic_Task,1,BLOCKED,0,200,0,498,0,1000,5653,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1130,1121,2791,33,10416,282.6,563.3,0,1,4096,0,-1.0,498,2026-09-19T23:25:28
113533,114,113533,1,46.5,53.5,0.6,384252,8710932,4286640616,1115580.5,8706704,1344,67.2,Monitor_Task,1,RUNNING,7,1000,6,114,0,1000,5704,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1140,1131,2816,33,10416,282.7,563.3,0,1,4096,0,-1.0,503,2026-09-19T23:25:29
113533,114,113533,1,46.5,53.5,11.0,384252,8710932,4286640616,1115580.5,8706704,1244,39.3,Ultrasonic_Task,1,BLOCKED,0,200,0,503,0,1000,5704,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1140,1131,2816,33,10416,282.7,563.3,0,1,4096,0,-1.0,503,2026-09-19T23:25:29
114527,115,114527,1,46.5,53.5,28.7,384252,8710932,4286640616,1115580.5,8706704,3639,55.6,AI_Task,2,BLOCKED,9,20,0,3991,0,1000,5754,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1150,1141,2841,33,10416,282.7,563.3,0,1,4096,0,-1.0,507,2026-09-19T23:25:30
114527,115,114527,1,46.5,53.5,3.1,384252,8710932,4286640616,1115580.5,8706704,3368,17.8,MotorControl_Task,3,BLOCKED,4,100,0,1141,0,1000,5754,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1150,1141,2841,33,10416,282.7,563.3,0,1,4096,0,-1.0,507,2026-09-19T23:25:30
114527,115,114527,1,46.5,53.5,0.6,384252,8710932,4286640616,1115580.5,8706704,1344,67.2,Monitor_Task,1,RUNNING,1,1000,6,115,0,1000,5754,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1150,1141,2841,33,10416,282.7,563.3,0,1,4096,0,-1.0,507,2026-09-19T23:25:30
114527,115,114527,1,46.5,53.5,11.0,384252,8710932,4286640616,1115580.5,8706704,1244,39.3,Ultrasonic_Task,1,BLOCKED,0,200,0,507,0,1000,5754,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1150,1141,2841,33,10416,282.7,563.3,0,1,4096,0,-1.0,507,2026-09-19T23:25:30
115528,116,115528,1,46.5,53.5,28.7,384252,8710932,4286640616,1115580.5,8706704,3639,55.6,AI_Task,2,BLOCKED,9,20,0,4026,0,1001,5805,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1160,1151,2866,33,10416,282.7,563.3,0,1,4096,0,-1.0,511,2026-09-19T23:25:31
115528,116,115528,1,46.5,53.5,3.1,384252,8710932,4286640616,1115580.5,8706704,3368,17.8,MotorControl_Task,3,BLOCKED,4,100,0,1151,0,1001,5805,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1160,1151,2866,33,10416,282.7,563.3,0,1,4096,0,-1.0,512,2026-09-19T23:25:31
115528,116,115528,1,46.5,53.5,0.6,384252,8710932,4286640616,1115580.5,8706704,1344,67.2,Monitor_Task,1,RUNNING,2,1000,1,116,0,1001,5805,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1160,1151,2866,33,10416,282.7,563.3,0,1,4096,0,-1.0,512,2026-09-19T23:25:31
115528,116,115528,1,46.5,53.5,11.0,384252,8710932,4286640616,1115580.5,8706704,1244,39.3,Ultrasonic_Task,1,BLOCKED,0,200,0,511,0,1001,5805,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1160,1151,2866,33,10416,282.7,563.3,0,1,4096,0,-1.0,512,2026-09-19T23:25:31
116533,117,116533,1,46.5,53.5,28.7,384252,8710932,4286640616,1115580.5,8706704,3639,55.6,AI_Task,2,BLOCKED,9,20,0,4061,0,999,5855,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1170,1161,2891,33,10416,282.7,563.3,0,1,4096,0,-1.0,516,2026-09-19T23:25:32
116533,117,116533,1,46.5,53.5,3.1,384252,8710932,4286640616,1115580.5,8706704,3368,17.8,MotorControl_Task,3,BLOCKED,4,100,0,1161,0,999,5855,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1170,1161,2891,33,10416,282.7,563.3,0,1,4096,0,-1.0,516,2026-09-19T23:25:32
116533,117,116533,1,46.5,53.5,0.6,384252,8710932,4286640616,1115580.5,8706704,1344,67.2,Monitor_Task,1,RUNNING,7,1000,5,117,0,999,5855,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1170,1161,2891,33,10416,282.7,563.3,0,1,4096,0,-1.0,516,2026-09-19T23:25:32
116533,117,116533,1,46.5,53.5,11.0,384252,8710932,4286640616,1115580.5,8706704,1244,39.3,Ultrasonic_Task,1,BLOCKED,0,200,0,516,0,999,5855,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1170,1161,2891,33,10416,282.7,563.3,0,1,4096,0,-1.0,516,2026-09-19T23:25:32
117527,118,117527,1,46.5,53.5,28.7,384252,8710932,4286640616,1115580.5,8706704,3639,55.6,AI_Task,2,BLOCKED,9,20,0,4096,0,1000,5905,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1180,1171,2916,33,10416,282.7,563.3,0,1,4096,0,-1.0,520,2026-09-19T23:25:33
117527,118,117527,1,46.5,53.5,3.1,384252,8710932,4286640616,1115580.5,8706704,3368,17.8,MotorControl_Task,3,BLOCKED,4,100,0,1171,0,1000,5905,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1180,1171,2916,33,10416,282.7,563.3,0,1,4096,0,-1.0,520,2026-09-19T23:25:33
117527,118,117527,1,46.5,53.5,0.6,384252,8710932,4286640616,1115580.5,8706704,1344,67.2,Monitor_Task,1,RUNNING,1,1000,6,118,0,1000,5906,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1180,1171,2916,33,10416,282.7,563.3,0,1,4096,0,-1.0,520,2026-09-19T23:25:33
117527,118,117527,1,46.5,53.5,11.0,384252,8710932,4286640616,1115580.5,8706704,1244,39.3,Ultrasonic_Task,1,READY,0,200,0,520,0,1000,5906,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1180,1171,2916,33,10416,282.7,563.3,0,1,4096,0,-1.0,520,2026-09-19T23:25:33
118527,119,118527,1,46.5,53.5,28.7,384252,8710932,4286640616,1115580.5,8706704,3639,55.6,AI_Task,2,BLOCKED,9,20,0,4131,0,1000,5956,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1190,1181,2941,33,10416,282.7,563.3,0,1,4096,0,-1.0,525,2026-09-19T23:25:34
118527,119,118527,1,46.5,53.5,3.1,384252,8710932,4286640616,1115580.5,8706704,3368,17.8,MotorControl_Task,3,BLOCKED,4,100,0,1181,0,1000,5956,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1190,1181,2941,33,10416,282.7,563.3,0,1,4096,0,-1.0,525,2026-09-19T23:25:34
118527,119,118527,1,46.5,53.5,0.6,384252,8710932,4286640616,1115580.5,8706704,1344,67.2,Monitor_Task,1,RUNNING,1,1000,0,119,0,1000,5956,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1190,1181,2941,33,10416,282.7,563.3,0,1,4096,0,-1.0,525,2026-09-19T23:25:34
118527,119,118527,1,46.5,53.5,11.0,384252,8710932,4286640616,1115580.5,8706704,1244,39.3,Ultrasonic_Task,1,BLOCKED,0,200,0,525,0,1000,5956,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1190,1181,2941,33,10416,282.7,563.3,0,1,4096,0,-1.0,525,2026-09-19T23:25:34
119533,120,119533,1,46.5,53.5,0.6,384252,8710932,4286640616,1115580.5,8706704,1344,67.2,Monitor_Task,1,RUNNING,7,1000,6,120,0,1000,6006,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1200,1191,2966,33,10416,282.7,563.3,0,1,4096,0,-1.0,529,2026-09-19T23:25:35
119533,120,119533,1,46.5,53.5,11.0,384252,8710932,4286640616,1115580.5,8706704,1244,39.3,Ultrasonic_Task,1,BLOCKED,0,200,0,529,0,1000,6006,0,11,9,9,9,9.0,35,35.0,9,10,90.0,1200,1191,2966,33,10416,282.7,563.3,0,1,4096,0,-1.0,529,2026-09-19T23:25:35
